STATECD.x,PLOT_STATUS_CD,PLOT_FIADB.x,State_Plot,STATECD.y,PLOT_FIADB.y,sum_propfor,n_plots
41,1,92151,9215141,41,92151,1.843978,2
41,1,71535,7153541,41,71535,1.6957870000000002,2
41,1,72019,7201941,41,72019,2,2
41,1,60567,6056741,41,60567,2,2
41,1,77168,7716841,41,77168,2,2
41,1,82791,8279141,41,82791,2,2
41,1,56240,5624041,41,56240,2,2
41,1,99206,9920641,41,99206,2,2
41,1,80514,8051441,41,80514,1.960618,2
41,1,55211,5521141,41,55211,2,2
41,1,76067,7606741,41,76067,2,2
41,1,91423,9142341,41,91423,1.75,2
41,1,91797,9179741,41,91797,1.741374,2
41,1,83784,8378441,41,83784,2,2
41,1,54637,5463741,41,54637,2,2
41,1,86976,8697641,41,86976,2,2
41,1,76402,7640241,41,76402,2,2
41,1,84077,8407741,41,84077,2,2
41,1,95799,9579941,41,95799,2,2
41,1,65060,6506041,41,65060,2,2
41,1,79139,7913941,41,79139,2,2
41,1,51128,5112841,41,51128,2,2
41,1,97973,9797341,41,97973,1.858047,2
41,1,94107,9410741,41,94107,2,2
41,1,53138,5313841,41,53138,2,2
41,1,72002,7200241,41,72002,2,2
41,1,64198,6419841,41,64198,1.904634,2
41,1,98861,9886141,41,98861,1.916578,2
41,1,98877,9887741,41,98877,2,2
41,1,62920,6292041,41,62920,2,2
41,1,68596,6859641,41,68596,1.250848,2
41,1,73445,7344541,41,73445,2,2
41,1,91026,9102641,41,91026,2,2
41,1,65482,6548241,41,65482,2,2
41,1,61027,6102741,41,61027,2,2
41,1,73045,7304541,41,73045,1.019144,2
41,1,74274,7427441,41,74274,2,2
41,1,70503,7050341,41,70503,2,2
41,1,96829,9682941,41,96829,1.484254,2
41,1,68811,6881141,41,68811,1.23637,2
41,1,93293,9329341,41,93293,2,2
41,1,76034,7603441,41,76034,1.814856,2
41,1,76486,7648641,41,76486,2,2
41,1,68182,6818241,41,68182,2,2
41,1,83098,8309841,41,83098,1.927174,2
41,1,71841,7184141,41,71841,2,2
41,1,96860,9686041,41,96860,1.602146,2
41,1,83863,8386341,41,83863,2,2
41,1,57264,5726441,41,57264,1.9828000000000001,2
41,1,87929,8792941,41,87929,2,2
41,1,86722,8672241,41,86722,1.968348,2
41,1,57770,5777041,41,57770,1.966026,2
41,1,61299,6129941,41,61299,2,2
41,1,78602,7860241,41,78602,2,2
41,1,66844,6684441,41,66844,2,2
41,1,99553,9955341,41,99553,2,2
41,1,70618,7061841,41,70618,1.7296209999999999,2
41,1,95922,9592241,41,95922,1.403031,2
41,1,73376,7337641,41,73376,2,2
41,1,69100,6910041,41,69100,1.75,2
41,1,53336,5333641,41,53336,2,2
41,1,51713,5171341,41,51713,1.2760790000000002,2
41,1,86936,8693641,41,86936,2,2
41,1,69891,6989141,41,69891,2,2
41,1,97976,9797641,41,97976,2,2
41,1,73324,7332441,41,73324,2,2
41,1,56695,5669541,41,56695,2,2
41,1,73632,7363241,41,73632,2,2
41,1,92619,9261941,41,92619,2,2
41,1,75522,7552241,41,75522,2,2
41,1,87756,8775641,41,87756,1.09196,2
41,1,69801,6980141,41,69801,2,2
41,1,59067,5906741,41,59067,2,2
41,1,84701,8470141,41,84701,2,2
41,1,58762,5876241,41,58762,2,2
41,1,54701,5470141,41,54701,2,2
41,1,81835,8183541,41,81835,2,2
41,1,62820,6282041,41,62820,2,2
41,1,52696,5269641,41,52696,2,2
41,1,90596,9059641,41,90596,2,2
41,1,80701,8070141,41,80701,2,2
41,1,74711,7471141,41,74711,1.977908,2
41,1,62748,6274841,41,62748,0.444698,2
41,1,70596,7059641,41,70596,1.5,2
41,1,93397,9339741,41,93397,2,2
41,1,73878,7387841,41,73878,2,2
41,1,64294,6429441,41,64294,1.9616,2
41,1,87057,8705741,41,87057,2,2
41,1,79380,7938041,41,79380,2,2
41,1,99224,9922441,41,99224,2,2
41,1,73840,7384041,41,73840,2,2
41,1,93040,9304041,41,93040,2,2
41,1,77062,7706241,41,77062,2,2
41,1,63151,6315141,41,63151,2,2
41,1,73231,7323141,41,73231,1.443384,2
41,1,58812,5881241,41,58812,2,2
41,1,51338,5133841,41,51338,2,2
41,1,57041,5704141,41,57041,1.625982,2
41,1,57805,5780541,41,57805,2,2
41,1,91080,9108041,41,91080,2,2
41,1,75369,7536941,41,75369,2,2
41,1,98111,9811141,41,98111,2,2
41,1,98292,9829241,41,98292,2,2
41,1,86120,8612041,41,86120,1.805118,2
41,1,80144,8014441,41,80144,2,2
41,1,69961,6996141,41,69961,2,2
41,1,99829,9982941,41,99829,2,2
41,1,95851,9585141,41,95851,2,2
41,1,69086,6908641,41,69086,2,2
41,1,73712,7371241,41,73712,2,2
41,1,96344,9634441,41,96344,2,2
41,1,79602,7960241,41,79602,2,2
41,1,51732,5173241,41,51732,2,2
41,1,90852,9085241,41,90852,1.5240960000000001,2
41,1,65323,6532341,41,65323,2,2
41,1,71527,7152741,41,71527,2,2
41,1,94457,9445741,41,94457,2,2
41,1,66473,6647341,41,66473,2,2
41,1,70001,7000141,41,70001,1.97941,2
41,1,95947,9594741,41,95947,2,2
41,1,75859,7585941,41,75859,1.807922,2
41,1,82940,8294041,41,82940,1.6060189999999999,2
41,1,97148,9714841,41,97148,2,2
41,1,50208,5020841,41,50208,2,2
41,1,55319,5531941,41,55319,2,2
41,1,97873,9787341,41,97873,2,2
41,1,67772,6777241,41,67772,2,2
41,1,59134,5913441,41,59134,2,2
41,1,53405,5340541,41,53405,1.902543,2
41,1,93907,9390741,41,93907,2,2
41,1,51589,5158941,41,51589,2,2
41,1,63997,6399741,41,63997,2,2
41,1,63464,6346441,41,63464,1.9592779999999999,2
41,1,52160,5216041,41,52160,2,2
41,1,75704,7570441,41,75704,2,2
41,1,83269,8326941,41,83269,1.711765,2
41,1,75554,7555441,41,75554,2,2
41,1,70735,7073541,41,70735,1.958393,2
41,1,99726,9972641,41,99726,2,2
41,1,73273,7327341,41,73273,2,2
41,1,85125,8512541,41,85125,2,2
41,1,54688,5468841,41,54688,1.98589,2
41,1,70377,7037741,41,70377,2,2
41,1,53508,5350841,41,53508,2,2
41,1,89757,8975741,41,89757,1.92291,2
41,1,68435,6843541,41,68435,2,2
41,1,95211,9521141,41,95211,1.942291,2
41,1,98341,9834141,41,98341,1.744628,2
41,1,65182,6518241,41,65182,2,2
41,1,72446,7244641,41,72446,1,2
41,1,78257,7825741,41,78257,2,2
41,1,74935,7493541,41,74935,2,2
41,1,60839,6083941,41,60839,2,2
41,1,77382,7738241,41,77382,2,2
41,1,75473,7547341,41,75473,2,2
41,1,56592,5659241,41,56592,2,2
41,1,88579,8857941,41,88579,2,2
41,1,60071,6007141,41,60071,2,2
41,1,84392,8439241,41,84392,2,2
41,1,71169,7116941,41,71169,2,2
41,1,97022,9702241,41,97022,2,2
41,1,57184,5718441,41,57184,2,2
41,1,77832,7783241,41,77832,2,2
41,1,66387,6638741,41,66387,2,2
41,1,83271,8327141,41,83271,2,2
41,1,65000,6500041,41,65000,2,2
41,1,85187,8518741,41,85187,2,2
41,1,94893,9489341,41,94893,2,2
41,1,63372,6337241,41,63372,2,2
41,1,54711,5471141,41,54711,1.75,2
41,1,51975,5197541,41,51975,2,2
41,1,77176,7717641,41,77176,2,2
41,1,81747,8174741,41,81747,1.636884,2
41,1,73594,7359441,41,73594,2,2
41,1,68545,6854541,41,68545,2,2
41,1,95689,9568941,41,95689,1.369744,2
41,1,98950,9895041,41,98950,2,2
41,1,68669,6866941,41,68669,1.665717,2
41,1,67557,6755741,41,67557,1.75,2
41,1,77827,7782741,41,77827,2,2
41,1,89234,8923441,41,89234,2,2
41,1,84298,8429841,41,84298,2,2
41,1,82095,8209541,41,82095,2,2
41,1,57967,5796741,41,57967,2,2
41,1,71307,7130741,41,71307,1.561667,2
41,1,89000,8900041,41,89000,2,2
41,1,94651,9465141,41,94651,1.953357,2
41,1,80186,8018641,41,80186,2,2
41,1,52544,5254441,41,52544,2,2
41,1,76695,7669541,41,76695,1.252778,2
41,1,59219,5921941,41,59219,1.408248,2
41,1,52264,5226441,41,52264,2,2
41,1,89180,8918041,41,89180,2,2
41,1,74408,7440841,41,74408,2,2
41,1,67479,6747941,41,67479,2,2
41,1,66199,6619941,41,66199,2,2
41,1,84616,8461641,41,84616,2,2
41,1,99169,9916941,41,99169,1.472076,2
41,1,82733,8273341,41,82733,2,2
41,1,60949,6094941,41,60949,1.779303,2
41,1,73788,7378841,41,73788,2,2
41,1,67550,6755041,41,67550,1.923636,2
41,1,70563,7056341,41,70563,2,2
41,1,54934,5493441,41,54934,1.858631,2
41,1,67746,6774641,41,67746,2,2
41,1,88123,8812341,41,88123,2,2
41,1,62819,6281941,41,62819,2,2
41,1,97301,9730141,41,97301,2,2
41,1,57834,5783441,41,57834,2,2
41,1,76817,7681741,41,76817,2,2
41,1,66298,6629841,41,66298,2,2
41,1,96831,9683141,41,96831,1.853448,2
41,1,59825,5982541,41,59825,1.907316,2
41,1,95167,9516741,41,95167,1.99793,2
41,1,93430,9343041,41,93430,1.956498,2
41,1,64280,6428041,41,64280,2,2
41,1,69858,6985841,41,69858,2,2
41,1,56864,5686441,41,56864,2,2
41,1,52366,5236641,41,52366,2,2
41,1,67352,6735241,41,67352,2,2
41,1,60265,6026541,41,60265,1.851909,2
41,1,87396,8739641,41,87396,1.703174,2
41,1,83995,8399541,41,83995,2,2
41,1,52442,5244241,41,52442,1.701858,2
41,1,88530,8853041,41,88530,1.898526,2
41,1,85960,8596041,41,85960,2,2
41,1,66980,6698041,41,66980,2,2
41,1,78254,7825441,41,78254,2,2
41,1,95445,9544541,41,95445,2,2
41,1,79733,7973341,41,79733,2,2
41,1,71812,7181241,41,71812,2,2
41,1,99119,9911941,41,99119,0.9721199999999999,2
41,1,62201,6220141,41,62201,1.9538769999999999,2
41,1,65094,6509441,41,65094,2,2
41,1,93209,9320941,41,93209,2,2
41,1,92975,9297541,41,92975,1.949487,2
41,1,74203,7420341,41,74203,1.8966750000000001,2
41,1,87880,8788041,41,87880,2,2
41,1,67870,6787041,41,67870,2,2
41,1,88715,8871541,41,88715,1.942184,2
41,1,76480,7648041,41,76480,2,2
41,1,67998,6799841,41,67998,2,2
41,1,78509,7850941,41,78509,2,2
41,1,82498,8249841,41,82498,1.6206550000000002,2
41,1,73969,7396941,41,73969,2,2
41,1,80899,8089941,41,80899,2,2
41,1,98137,9813741,41,98137,2,2
41,1,53382,5338241,41,53382,1.776017,2
41,1,62628,6262841,41,62628,1.911044,2
41,1,65279,6527941,41,65279,1.744659,2
41,1,70930,7093041,41,70930,2,2
41,1,61292,6129241,41,61292,2,2
41,1,71432,7143241,41,71432,2,2
41,1,78019,7801941,41,78019,2,2
41,1,65922,6592241,41,65922,2,2
41,1,55026,5502641,41,55026,2,2
41,1,98511,9851141,41,98511,2,2
41,1,79800,7980041,41,79800,2,2
41,1,55243,5524341,41,55243,2,2
41,1,80035,8003541,41,80035,1.960076,2
41,1,52952,5295241,41,52952,1.678302,2
41,1,91425,9142541,41,91425,2,2
41,1,51827,5182741,41,51827,2,2
41,1,79757,7975741,41,79757,1.948902,2
41,1,54737,5473741,41,54737,2,2
41,1,66371,6637141,41,66371,2,2
41,1,51925,5192541,41,51925,0.9789479999999999,2
41,1,65648,6564841,41,65648,2,2
41,1,60513,6051341,41,60513,2,2
41,1,73964,7396441,41,73964,1.840908,2
41,1,60153,6015341,41,60153,1.799275,2
41,1,69966,6996641,41,69966,2,2
41,1,76382,7638241,41,76382,1.996216,2
41,1,89918,8991841,41,89918,2,2
41,1,57120,5712041,41,57120,2,2
41,1,90188,9018841,41,90188,1.60926,2
41,1,78096,7809641,41,78096,2,2
41,1,62510,6251041,41,62510,2,2
41,1,68404,6840441,41,68404,2,2
41,1,69427,6942741,41,69427,2,2
41,1,75654,7565441,41,75654,2,2
41,1,84327,8432741,41,84327,2,2
41,1,51945,5194541,41,51945,1.628735,2
41,1,56382,5638241,41,56382,2,2
41,1,91209,9120941,41,91209,1.92925,2
41,1,72632,7263241,41,72632,2,2
41,1,73528,7352841,41,73528,2,2
41,1,75470,7547041,41,75470,2,2
41,1,98075,9807541,41,98075,2,2
41,1,68518,6851841,41,68518,2,2
41,1,86692,8669241,41,86692,1.941218,2
41,1,51229,5122941,41,51229,2,2
41,1,99889,9988941,41,99889,1.711304,2
41,1,54873,5487341,41,54873,2,2
41,1,64768,6476841,41,64768,2,2
41,1,71343,7134341,41,71343,2,2
41,1,65037,6503741,41,65037,2,2
41,1,77661,7766141,41,77661,2,2
41,1,85657,8565741,41,85657,2,2
41,1,74756,7475641,41,74756,1.4082,2
41,1,73709,7370941,41,73709,2,2
41,1,62218,6221841,41,62218,2,2
41,1,51358,5135841,41,51358,2,2
41,1,95448,9544841,41,95448,2,2
41,1,63651,6365141,41,63651,2,2
41,1,95670,9567041,41,95670,1.8984800000000002,2
41,1,65228,6522841,41,65228,1.300943,2
41,1,62681,6268141,41,62681,1.25,2
41,1,80210,8021041,41,80210,1.988778,2
41,1,79900,7990041,41,79900,2,2
41,1,80490,8049041,41,80490,1.902272,2
41,1,79931,7993141,41,79931,0.85488,2
41,1,73911,7391141,41,73911,2,2
41,1,65128,6512841,41,65128,1.759186,2
41,1,73725,7372541,41,73725,2,2
41,1,86604,8660441,41,86604,2,2
41,1,58514,5851441,41,58514,1.749482,2
41,1,68838,6883841,41,68838,2,2
41,1,73113,7311341,41,73113,1.9448889999999999,2
41,1,62664,6266441,41,62664,2,2
41,1,89939,8993941,41,89939,2,2
41,1,66556,6655641,41,66556,2,2
41,1,61055,6105541,41,61055,1.811463,2
41,1,63409,6340941,41,63409,1.490483,2
41,1,95671,9567141,41,95671,1.9619550000000001,2
41,1,91945,9194541,41,91945,2,2
41,1,78850,7885041,41,78850,2,2
41,1,96557,9655741,41,96557,2,2
41,1,60650,6065041,41,60650,2,2
41,1,94679,9467941,41,94679,2,2
41,1,71738,7173841,41,71738,2,2
41,1,67960,6796041,41,67960,2,2
41,1,90775,9077541,41,90775,1.709055,2
41,1,84707,8470741,41,84707,2,2
41,1,63972,6397241,41,63972,2,2
41,1,56568,5656841,41,56568,2,2
41,1,90699,9069941,41,90699,2,2
41,1,68490,6849041,41,68490,0.651591,2
41,1,70476,7047641,41,70476,1.199344,2
41,1,91088,9108841,41,91088,2,2
41,1,60043,6004341,41,60043,2,2
41,1,56640,5664041,41,56640,2,2
41,1,82393,8239341,41,82393,1.576002,2
41,1,83794,8379441,41,83794,2,2
41,1,69475,6947541,41,69475,2,2
41,1,89786,8978641,41,89786,2,2
41,1,68768,6876841,41,68768,2,2
41,1,77157,7715741,41,77157,2,2
41,1,88867,8886741,41,88867,2,2
41,1,63115,6311541,41,63115,1.75,2
41,1,93379,9337941,41,93379,2,2
41,1,82761,8276141,41,82761,0.329392,2
41,1,90344,9034441,41,90344,2,2
41,1,67275,6727541,41,67275,0.002968,2
41,1,60649,6064941,41,60649,0.110872,2
41,1,74820,7482041,41,74820,0.46218,2
41,1,58691,5869141,41,58691,2,2
41,1,84388,8438841,41,84388,2,2
41,1,85124,8512441,41,85124,2,2
41,1,75421,7542141,41,75421,2,2
41,1,71848,7184841,41,71848,1.044236,2
41,1,79374,7937441,41,79374,1.7726920000000002,2
41,1,59924,5992441,41,59924,2,2
41,1,58308,5830841,41,58308,1.9484949999999999,2
41,1,84358,8435841,41,84358,1.5592869999999999,2
41,1,94336,9433641,41,94336,2,2
41,1,76370,7637041,41,76370,0.25,2
41,1,71651,7165141,41,71651,1.26487,2
41,1,98389,9838941,41,98389,2,2
41,1,58469,5846941,41,58469,2,2
41,1,73995,7399541,41,73995,0.375804,2
41,1,63778,6377841,41,63778,2,2
41,1,85441,8544141,41,85441,2,2
41,1,70008,7000841,41,70008,2,2
41,1,80769,8076941,41,80769,2,2
41,1,77552,7755241,41,77552,1.989983,2
41,1,87564,8756441,41,87564,2,2
41,1,79926,7992641,41,79926,0.346038,2
41,1,64689,6468941,41,64689,1.251102,2
41,1,64868,6486841,41,64868,2,2
41,1,63792,6379241,41,63792,2,2
41,1,86451,8645141,41,86451,2,2
41,1,88702,8870241,41,88702,2,2
41,1,93906,9390641,41,93906,2,2
41,1,83056,8305641,41,83056,0.119596,2
41,1,63905,6390541,41,63905,2,2
41,1,93285,9328541,41,93285,2,2
41,1,52246,5224641,41,52246,1.633884,2
41,1,76729,7672941,41,76729,1.064374,2
41,1,73426,7342641,41,73426,1.862713,2
41,1,98831,9883141,41,98831,2,2
41,1,60240,6024041,41,60240,2,2
41,1,64493,6449341,41,64493,2,2
41,1,79922,7992241,41,79922,2,2
41,1,82441,8244141,41,82441,1.869289,2
41,1,54240,5424041,41,54240,2,2
41,1,87976,8797641,41,87976,2,2
41,1,88580,8858041,41,88580,2,2
41,1,57838,5783841,41,57838,1.993786,2
41,1,79311,7931141,41,79311,2,2
41,1,69039,6903941,41,69039,1.376348,2
41,1,94439,9443941,41,94439,1.99455,2
41,1,78514,7851441,41,78514,1.41148,2
41,1,56315,5631541,41,56315,1.75,2
41,1,63097,6309741,41,63097,1.862368,2
41,1,55913,5591341,41,55913,1.9715859999999998,2
41,1,51795,5179541,41,51795,2,2
41,1,69327,6932741,41,69327,2,2
41,1,64688,6468841,41,64688,2,2
41,1,78742,7874241,41,78742,2,2
41,1,61390,6139041,41,61390,0.412608,2
41,1,56367,5636741,41,56367,2,2
41,1,74351,7435141,41,74351,2,2
41,1,83048,8304841,41,83048,1.767208,2
41,1,56202,5620241,41,56202,2,2
41,1,71081,7108141,41,71081,2,2
41,1,55555,5555541,41,55555,2,2
41,1,78793,7879341,41,78793,1.2501859999999998,2
41,1,58790,5879041,41,58790,2,2
41,1,64881,6488141,41,64881,1.734753,2
41,1,58887,5888741,41,58887,0.217258,2
41,1,51197,5119741,41,51197,2,2
41,1,99499,9949941,41,99499,1,2
41,1,67893,6789341,41,67893,2,2
41,1,61209,6120941,41,61209,2,2
41,1,78334,7833441,41,78334,1.51613,2
41,1,84926,8492641,41,84926,1.043976,2
41,1,99243,9924341,41,99243,1.604331,2
41,1,65918,6591841,41,65918,1,2
41,1,82673,8267341,41,82673,1.690146,2
41,1,73410,7341041,41,73410,1.839577,2
41,1,96671,9667141,41,96671,1.8408829999999998,2
41,1,65761,6576141,41,65761,2,2
41,1,99351,9935141,41,99351,2,2
41,1,73934,7393441,41,73934,1.627964,2
41,1,86814,8681441,41,86814,2,2
41,1,93465,9346541,41,93465,1.5851709999999999,2
41,1,83657,8365741,41,83657,2,2
41,1,57259,5725941,41,57259,2,2
41,1,86640,8664041,41,86640,1.933228,2
41,1,50832,5083241,41,50832,2,2
41,1,86320,8632041,41,86320,1.232278,2
41,1,70585,7058541,41,70585,2,2
41,1,90889,9088941,41,90889,2,2
41,1,58397,5839741,41,58397,2,2
41,1,56876,5687641,41,56876,2,2
41,1,84562,8456241,41,84562,2,2
41,1,99958,9995841,41,99958,2,2
41,1,79432,7943241,41,79432,2,2
41,1,93500,9350041,41,93500,2,2
41,1,99141,9914141,41,99141,2,2
41,1,70370,7037041,41,70370,1.97724,2
41,1,85993,8599341,41,85993,2,2
41,1,89163,8916341,41,89163,2,2
41,1,68517,6851741,41,68517,1.516241,2
41,1,53647,5364741,41,53647,0.308105,2
41,1,65664,6566441,41,65664,2,2
41,1,74689,7468941,41,74689,2,2
41,1,80241,8024141,41,80241,2,2
41,1,95082,9508241,41,95082,1,2
41,1,59465,5946541,41,59465,1.93976,2
41,1,97526,9752641,41,97526,2,2
41,1,88943,8894341,41,88943,1.971174,2
41,1,97767,9776741,41,97767,2,2
41,1,84520,8452041,41,84520,2,2
41,1,81555,8155541,41,81555,2,2
41,1,91448,9144841,41,91448,2,2
41,1,64202,6420241,41,64202,1,2
41,1,72510,7251041,41,72510,2,2
41,1,89174,8917441,41,89174,2,2
41,1,58492,5849241,41,58492,2,2
41,1,91634,9163441,41,91634,2,2
41,1,65419,6541941,41,65419,1.963142,2
41,1,74625,7462541,41,74625,1.398586,2
41,1,86790,8679041,41,86790,2,2
41,1,79105,7910541,41,79105,1.9453399999999998,2
41,1,87541,8754141,41,87541,2,2
41,1,85183,8518341,41,85183,2,2
41,1,86570,8657041,41,86570,2,2
41,1,88981,8898141,41,88981,2,2
41,1,67600,6760041,41,67600,2,2
41,1,52363,5236341,41,52363,2,2
41,1,58739,5873941,41,58739,1.290926,2
41,1,76329,7632941,41,76329,2,2
41,1,60853,6085341,41,60853,2,2
41,1,76911,7691141,41,76911,1.830754,2
41,1,85965,8596541,41,85965,2,2
41,1,90492,9049241,41,90492,0.04006,2
41,1,93981,9398141,41,93981,1.75,2
41,1,54108,5410841,41,54108,0.687072,2
41,1,55188,5518841,41,55188,1.040852,2
41,1,89944,8994441,41,89944,0.007998,2
41,1,53139,5313941,41,53139,1.578255,2
41,1,94663,9466341,41,94663,2,2
41,1,61957,6195741,41,61957,2,2
41,1,65615,6561541,41,65615,0.443724,2
41,1,92446,9244641,41,92446,2,2
41,1,74113,7411341,41,74113,2,2
41,1,53485,5348541,41,53485,2,2
41,1,89351,8935141,41,89351,0.933951,2
41,1,81694,8169441,41,81694,2,2
41,1,79626,7962641,41,79626,1.802052,2
41,1,85365,8536541,41,85365,0.233348,2
41,1,95355,9535541,41,95355,2,2
41,1,72964,7296441,41,72964,1.001994,2
41,1,68675,6867541,41,68675,0.739472,2
41,1,76413,7641341,41,76413,2,2
41,1,98675,9867541,41,98675,1.941827,2
41,1,55362,5536241,41,55362,2,2
41,1,97247,9724741,41,97247,2,2
41,1,52265,5226541,41,52265,1.748796,2
41,1,98639,9863941,41,98639,0.197462,2
41,1,80458,8045841,41,80458,0.197704,2
41,1,50008,5000841,41,50008,2,2
41,1,86987,8698741,41,86987,2,2
41,1,60215,6021541,41,60215,1.252654,2
41,1,60953,6095341,41,60953,0.159178,2
41,1,63344,6334441,41,63344,2,2
41,1,85662,8566241,41,85662,0.476027,2
41,1,95420,9542041,41,95420,2,2
41,1,67924,6792441,41,67924,2,2
41,1,50202,5020241,41,50202,1.98061,2
41,1,83921,8392141,41,83921,2,2
41,1,85493,8549341,41,85493,0.587728,2
41,1,53535,5353541,41,53535,0.431402,2
41,1,93620,9362041,41,93620,1.9884110000000002,2
41,1,50807,5080741,41,50807,0.479372,2
41,1,65416,6541641,41,65416,2,2
41,1,63310,6331041,41,63310,1.562737,2
41,1,74872,7487241,41,74872,1.720524,2
41,1,89517,8951741,41,89517,1.126731,2
41,1,62955,6295541,41,62955,0.006646,2
41,1,65938,6593841,41,65938,2,2
41,1,55463,5546341,41,55463,2,2
41,1,52418,5241841,41,52418,2,2
41,1,71457,7145741,41,71457,0.03878,2
41,1,91233,9123341,41,91233,1.91268,2
41,1,52869,5286941,41,52869,2,2
41,1,61062,6106241,41,61062,2,2
41,1,92067,9206741,41,92067,2,2
41,1,90777,9077741,41,90777,1.25,2
41,1,78813,7881341,41,78813,2,2
41,1,83684,8368441,41,83684,1.965024,2
41,1,97820,9782041,41,97820,2,2
41,1,77443,7744341,41,77443,0.495272,2
41,1,57004,5700441,41,57004,1.846721,2
41,1,51588,5158841,41,51588,1.9082750000000002,2
41,1,68407,6840741,41,68407,2,2
41,1,77053,7705341,41,77053,2,2
41,1,80798,8079841,41,80798,1.752778,2
41,1,90477,9047741,41,90477,1.25331,2
41,1,88401,8840141,41,88401,2,2
41,1,91764,9176441,41,91764,2,2
41,1,75293,7529341,41,75293,1.071482,2
41,1,57746,5774641,41,57746,2,2
41,1,76490,7649041,41,76490,2,2
41,1,97824,9782441,41,97824,2,2
41,1,82785,8278541,41,82785,0.509406,2
41,1,75135,7513541,41,75135,2,2
41,1,99988,9998841,41,99988,2,2
41,1,52197,5219741,41,52197,2,2
41,1,65043,6504341,41,65043,1.725971,2
41,1,94314,9431441,41,94314,2,2
41,1,95647,9564741,41,95647,2,2
41,1,75241,7524141,41,75241,2,2
41,1,67133,6713341,41,67133,2,2
41,1,72800,7280041,41,72800,2,2
41,1,77070,7707041,41,77070,2,2
41,1,51321,5132141,41,51321,2,2
41,1,99633,9963341,41,99633,2,2
41,1,99475,9947541,41,99475,2,2
41,1,98116,9811641,41,98116,2,2
41,1,75247,7524741,41,75247,2,2
41,1,74123,7412341,41,74123,2,2
41,1,61525,6152541,41,61525,2,2
41,1,74893,7489341,41,74893,0.473716,2
41,1,76292,7629241,41,76292,2,2
41,1,93551,9355141,41,93551,2,2
41,1,97436,9743641,41,97436,2,2
41,1,54146,5414641,41,54146,2,2
41,1,69663,6966341,41,69663,1.8164479999999998,2
41,1,71181,7118141,41,71181,2,2
41,1,84002,8400241,41,84002,1.195496,2
41,1,64022,6402241,41,64022,1.843728,2
41,1,93780,9378041,41,93780,0.821511,2
41,1,95140,9514041,41,95140,0.328858,2
41,1,89789,8978941,41,89789,2,2
41,1,70037,7003741,41,70037,1.8722379999999998,2
41,1,97840,9784041,41,97840,1.238778,2
41,1,71459,7145941,41,71459,2,2
41,1,90286,9028641,41,90286,2,2
41,1,95806,9580641,41,95806,0.730523,2
41,1,79791,7979141,41,79791,2,2
41,1,88184,8818441,41,88184,0.75,2
41,1,56891,5689141,41,56891,0.783212,2
41,1,63271,6327141,41,63271,2,2
41,1,54407,5440741,41,54407,2,2
41,1,60055,6005541,41,60055,2,2
41,1,54368,5436841,41,54368,2,2
41,1,92244,9224441,41,92244,0.246434,2
41,1,86354,8635441,41,86354,2,2
41,1,80216,8021641,41,80216,1.253806,2
41,1,98924,9892441,41,98924,1.85684,2
41,1,94188,9418841,41,94188,0.222292,2
41,1,51404,5140441,41,51404,2,2
41,1,74209,7420941,41,74209,0.677372,2
41,1,69457,6945741,41,69457,2,2
41,1,92092,9209241,41,92092,0.6181080000000001,2
41,1,87737,8773741,41,87737,2,2
41,1,54288,5428841,41,54288,1.727784,2
41,1,71994,7199441,41,71994,2,2
41,1,64631,6463141,41,64631,2,2
41,1,51825,5182541,41,51825,2,2
41,1,88207,8820741,41,88207,1.926246,2
41,1,72735,7273541,41,72735,2,2
41,1,86328,8632841,41,86328,1.430811,2
41,1,65103,6510341,41,65103,0.44720899999999997,2
41,1,78873,7887341,41,78873,0.028654,2
41,1,79720,7972041,41,79720,1.7938,2
41,1,87637,8763741,41,87637,0.624486,2
41,1,75646,7564641,41,75646,1.919587,2
41,1,96448,9644841,41,96448,1.638316,2
41,1,67438,6743841,41,67438,1.945241,2
41,1,81305,8130541,41,81305,2,2
41,1,73428,7342841,41,73428,0.681972,2
41,1,79505,7950541,41,79505,2,2
41,1,66815,6681541,41,66815,1.884587,2
41,1,80207,8020741,41,80207,1.935156,2
41,1,82737,8273741,41,82737,2,2
41,1,59305,5930541,41,59305,0.471042,2
41,1,82313,8231341,41,82313,1.91894,2
41,1,71288,7128841,41,71288,2,2
41,1,96792,9679241,41,96792,0.500678,2
41,1,58212,5821241,41,58212,2,2
41,1,86243,8624341,41,86243,2,2
41,1,76676,7667641,41,76676,1.821168,2
41,1,74303,7430341,41,74303,0.028178,2
41,1,98077,9807741,41,98077,2,2
41,1,89248,8924841,41,89248,2,2
41,1,97263,9726341,41,97263,0.998265,2
41,1,85147,8514741,41,85147,2,2
41,1,88115,8811541,41,88115,0.3817,2
41,1,99767,9976741,41,99767,1.729762,2
41,1,71172,7117241,41,71172,2,2
41,1,79370,7937041,41,79370,2,2
41,1,74987,7498741,41,74987,0.764602,2
41,1,55741,5574141,41,55741,2,2
41,1,81261,8126141,41,81261,1.862986,2
41,1,61406,6140641,41,61406,1.17464,2
41,1,93607,9360741,41,93607,2,2
41,1,63686,6368641,41,63686,0.030494,2
41,1,66442,6644241,41,66442,2,2
41,1,82551,8255141,41,82551,1.356588,2
41,1,97455,9745541,41,97455,2,2
41,1,94118,9411841,41,94118,0.579752,2
