STATECD,PLOT_FIADB,INVYR,pre.precip,post.precip
41,95732,2002,304.0242532,360.1309959
41,87336,2004,305.5084106,343.8056913
41,63471,2006,293.9314975,276.2134923
41,67857,2001,299.7777158,332.4311759
41,80053,2002,160.5393513,221.6448459
41,75882,2001,1971.844833,1866.058703
41,79587,2003,256.6109209,250.5205388
41,70136,2006,345.5483065,340.3591467
41,55247,2002,215.6670141,261.0895471
41,74258,2006,350.2269687,346.0545627
41,66749,2004,342.2849199,411.105315
41,89214,2009,332.013127,338.046536
41,76079,2003,315.9406882,327.6067211
41,76219,2008,400.3073181,353.5379838
41,62321,2007,313.5048853,347.1502427
41,92206,2008,282.3648723,268.9219932
41,92504,2008,1177.991732,1114.760268
41,60230,2007,227.5795918,238.4973364
41,99372,2009,207.2262987,237.8783974
41,79893,2001,202.7680862,204.3836831
41,91970,2005,311.8774353,319.2281059
41,93276,2007,309.724267,303.3622129
41,87189,2009,286.1650099,286.9374046
41,60298,2008,398.3813282,357.3852273
41,60921,2002,264.5704456,322.6305353
41,91611,2006,415.5419234,404.6340199
41,82214,2003,229.1577712,232.6486678
41,82774,2002,210.2702862,265.9648324
41,63542,2006,278.3954318,272.05895
41,72724,2005,212.8178469,233.3931255
41,96545,2007,203.0277169,252.3056446
41,58751,2001,1488.576584,1300.862618
41,89307,2003,1441.175786,1426.513843
41,53692,2002,1149.483268,1295.736495
41,53742,2004,209.3719727,245.6145358
41,59325,2006,287.0641946,286.7929438
41,81891,2008,234.3553752,200.2735016
41,99517,2002,190.0216098,218.9809848
41,51234,2007,269.2514138,259.9141959
41,55472,2009,278.949775,278.5882369
41,56966,2007,320.2609974,331.3111999
41,70826,2009,363.0742637,362.3599903
41,89619,2001,438.5550659,494.0204007
41,72803,2007,261.5202626,274.5630835
41,53352,2009,261.8748907,279.8480391
41,98871,2001,315.8817632,330.7836495
41,67423,2004,171.8417676,204.8121585
41,53942,2006,225.8824267,233.2603943
41,77026,2008,1973.950975,2104.51256
41,65833,2009,1491.141453,1501.732137
41,59898,2009,1415.275837,1554.406203
41,74403,2003,1071.230726,1032.006496
41,56674,2001,1239.031569,1128.050929
41,67699,2003,1053.09095,1095.162422
41,82224,2005,896.9276247,1113.849258
41,84828,2007,1037.646865,1247.300474
41,82216,2009,1019.188966,1014.715654
41,56828,2006,256.7708105,260.8009985
41,77482,2006,259.2738514,260.0929532
41,70263,2008,269.216179,220.8335557
41,65773,2002,293.9058255,333.0053373
41,63631,2001,305.3222437,351.4628967
41,62732,2003,303.2217232,351.3353366
41,94811,2005,389.5495361,419.4046814
41,55344,2002,253.1003698,295.6825295
41,98160,2004,299.3174591,339.5492659
41,93693,2006,375.5001218,369.7891019
41,57920,2003,252.3900291,259.0294331
41,65113,2002,171.3898095,225.370664
41,66469,2004,1203.787136,1571.507675
41,64216,2009,970.6398805,945.0054544
41,57972,2001,1186.886471,1070.019062
41,81921,2002,1083.549124,1273.866517
41,79278,2005,859.3079799,1174.915077
41,72260,2007,283.6627169,300.409324
41,70486,2004,284.1557828,324.1550878
41,64158,2004,301.9867804,342.2625505
41,91196,2008,294.5659002,253.1629802
41,57694,2002,276.7280695,343.417276
41,90690,2004,306.3924499,373.9719138
41,62551,2006,437.1108038,447.0501093
41,85771,2008,453.7105463,414.2994041
41,52736,2006,310.0022386,303.6116849
41,80928,2008,288.5152163,272.1031286
41,80813,2002,370.2992748,431.041828
41,84796,2004,262.9483118,298.7341492
41,68629,2002,361.3598772,456.2410378
41,56615,2009,224.5392867,235.6515653
41,65219,2001,219.612993,249.339285
41,64355,2009,220.2291568,243.8348594
41,94808,2001,229.7509216,256.1872639
41,79464,2003,171.2972482,191.1297363
41,92904,2005,1687.563872,1959.563537
41,67678,2006,1427.96292,1673.313916
41,82759,2002,1481.355216,1542.104419
41,80290,2007,1040.267994,1265.034991
41,87218,2002,240.967082,304.4858937
41,82315,2005,284.4809914,320.1256334
41,86418,2009,238.6954287,245.9492382
41,67091,2003,321.7715499,350.6441889
41,59889,2005,332.1246712,350.8225969
41,71513,2007,356.8844244,371.5746205
41,64846,2008,358.0309953,329.8064925
41,57453,2002,383.4595353,483.6311457
41,90316,2005,319.9175235,337.4863808
41,93116,2001,432.7754683,449.2610862
41,83159,2002,189.1303498,240.1828441
41,92029,2004,161.9112637,190.2087067
41,73135,2007,216.6821902,261.2322127
41,89828,2003,1930.083456,2154.435423
41,51515,2001,1875.865161,1672.519669
41,63442,2001,1507.935576,1255.137941
41,82784,2003,1395.441753,1369.065394
41,50848,2006,995.7209518,1159.646443
41,72040,2008,937.2828069,1033.591076
41,86260,2002,1101.704122,1148.736051
41,67083,2006,1142.672756,1231.346979
41,53738,2004,205.26695,269.5781586
41,53924,2006,335.1274916,342.5073381
41,66836,2008,264.136431,233.1214458
41,79687,2004,210.9409973,268.9542555
41,90446,2006,308.9488151,317.1013611
41,63356,2005,264.2599748,284.8164712
41,63107,2001,272.4381373,283.5266874
41,50765,2005,292.0923437,314.8072307
41,94209,2001,330.8337935,349.8164345
41,57864,2009,284.1045441,284.2040849
41,58796,2009,503.1775973,487.7304266
41,90910,2004,341.4462347,412.7248197
41,54534,2002,350.4413308,420.8177379
41,75878,2009,329.3955028,344.5888888
41,90819,2003,361.1977473,371.9533974
41,67232,2001,282.558541,304.9178522
41,54805,2006,264.0151592,256.1203233
41,57723,2009,230.7730699,263.348195
41,56430,2007,1088.188739,1447.747173
41,82862,2007,955.9717453,1226.299623
41,95055,2009,937.5839578,972.2811922
41,71589,2006,1015.315243,1107.988207
41,56497,2003,1090.943779,1092.803113
41,79092,2007,263.5644639,282.0990498
41,86248,2002,195.500281,241.5606883
41,59155,2004,182.8911955,226.7333582
41,73201,2002,215.9579723,273.3536857
41,62154,2001,364.9455231,392.7883628
41,64085,2001,355.2222243,394.0338984
41,79373,2003,391.5105518,443.9943826
41,83587,2005,466.2131398,508.2618808
41,91409,2009,456.7124035,438.7105241
41,98578,2001,421.1521096,476.5335782
41,82327,2004,354.1018499,417.5147156
41,83526,2002,479.9980175,573.3948164
41,68022,2008,226.7690238,207.7579273
41,96683,2002,184.5741181,233.4232871
41,95204,2004,178.9457156,207.9145541
41,59319,2006,247.0876695,243.4745731
41,56432,2008,236.7845401,229.6924313
41,86047,2003,1122.390388,1090.886818
41,92701,2005,878.6687966,1023.781866
41,78284,2007,993.5884723,1106.719414
41,53044,2001,1590.885516,1496.545872
41,91216,2009,267.3881972,297.3500042
41,55192,2009,249.5179213,260.5986475
41,66743,2003,189.8363173,201.6659513
41,95356,2004,255.4668665,304.0894454
41,76987,2004,296.4133401,365.0744329
41,79759,2004,276.3847368,330.9641177
41,88539,2008,287.5301439,251.244986
41,61881,2002,292.0235552,359.746
41,74531,2005,334.6307612,372.1806374
41,69563,2007,390.983232,418.3571866
41,96245,2009,434.1953114,421.3980851
41,62838,2001,452.1225825,509.5015675
41,63282,2003,431.4255149,482.49908
41,57859,2005,383.9243325,423.0150585
41,62897,2006,347.4477375,359.6634372
41,86153,2008,419.1247453,376.9241727
41,58990,2006,326.8227076,333.2220986
41,61539,2009,346.0870994,355.7626426
41,72686,2003,208.9651023,227.4198492
41,99053,2005,235.5589525,247.2320379
41,75602,2007,217.4441958,245.9358077
41,87738,2009,230.6446281,233.2536846
41,78923,2001,238.0253606,259.8831843
41,63785,2003,188.95314,206.9271637
41,52521,2005,244.114669,252.7276983
41,64468,2007,209.1848458,259.1425587
41,71867,2002,196.1342077,258.2577803
41,75227,2004,194.7097348,225.5317172
41,99423,2006,1300.294784,1603.774208
41,97792,2008,1184.487335,1390.690299
41,89666,2004,980.0964954,1130.308883
41,53360,2006,1075.813196,1132.484034
41,62949,2009,1073.756698,1013.135579
41,83846,2001,1634.332608,1602.876481
41,73322,2003,1212.09492,1268.11408
41,56068,2009,2402.99229,2106.448333
41,83252,2001,2081.005471,2012.911903
41,53592,2008,292.4921046,269.1196971
41,63009,2009,252.9982833,258.2653662
41,58911,2007,325.5021818,336.4782776
41,94713,2001,297.8801439,340.2665588
41,66343,2006,352.3902183,363.6451374
41,69565,2008,315.9042894,279.1765059
41,95766,2002,245.9762781,298.1068132
41,92884,2004,262.0128063,327.5415233
41,84088,2004,292.2722002,368.417218
41,68795,2006,376.2425842,388.0629799
41,89861,2008,406.0619474,379.6243858
41,63588,2005,444.6143816,484.7841103
41,54084,2004,365.7520302,441.0391447
41,67621,2007,385.0554993,398.9430192
41,71684,2009,419.6286594,397.6299489
41,89026,2006,350.2385451,345.1172868
41,87454,2008,551.7262191,502.2794755
41,74162,2005,230.5071034,230.5637901
41,60894,2007,213.6163039,235.5939753
41,70236,2009,237.4273216,243.5614025
41,68737,2001,264.8901764,279.9646842
41,58826,2001,253.2404872,270.3597018
41,77179,2001,244.0610648,281.6352128
41,93739,2003,184.6154785,212.7040822
41,53613,2005,234.8654597,235.472543
41,90024,2007,1911.326669,2416.233352
41,70225,2008,1019.204631,1177.550247
41,73959,2008,966.2447498,1109.911853
41,94577,2008,961.2741875,987.5936667
41,74067,2004,1088.67002,1277.385141
41,83575,2006,1337.170674,1335.826117
41,50736,2001,2583.880553,2413.060485
41,89444,2004,184.1688087,233.3319946
41,90653,2002,193.0621712,241.0906455
41,66192,2009,240.906028,241.440347
41,98411,2002,209.5431011,264.2626257
41,76358,2001,297.3389452,313.3590543
41,62515,2003,260.3799918,291.6849987
41,81664,2003,268.8686906,320.2278559
41,81204,2005,310.2124969,351.145075
41,66716,2007,318.6106839,331.5959845
41,92713,2009,281.8346083,281.9780818
41,56694,2001,313.2516138,339.2349488
41,95354,2003,248.8052817,294.3009971
41,55171,2008,289.4371402,268.8302213
41,59402,2002,308.2228716,374.9244268
41,97124,2004,382.1320002,453.8127175
41,73422,2006,408.5317383,412.7245533
41,63149,2006,371.0755918,399.4506681
41,81964,2009,437.0564919,428.0585133
41,80185,2007,501.7400779,516.0977811
41,82316,2004,249.6417708,286.4186545
41,59391,2003,191.3494621,208.0777519
41,89776,2005,253.4727611,266.2851491
41,57261,2007,235.7630227,263.2296811
41,61449,2009,249.0049935,250.0905276
41,76769,2001,235.0711886,277.767228
41,76389,2005,959.398664,1250.623084
41,66523,2007,987.7504626,1253.934823
41,81895,2009,965.1782437,1014.202272
41,62338,2002,1094.948077,1107.025771
41,51247,2004,999.8143843,1186.636627
41,97728,2008,2252.088024,2049.398204
41,55390,2006,273.5179305,268.4867951
41,80528,2008,237.6618488,200.121663
41,57667,2004,216.9937694,282.33819
41,99387,2006,303.4891715,346.8820482
41,75399,2006,314.9270366,328.708442
41,96971,2007,316.3397966,329.1745783
41,59527,2009,349.0561585,336.5388772
41,82196,2003,294.0884491,346.6419672
41,93106,2005,299.3525296,334.5017082
41,50868,2009,296.0253168,296.5105907
41,56576,2001,325.6522341,369.5404719
41,54669,2003,360.2218129,401.593219
41,84339,2008,380.5363117,354.9825628
41,94987,2006,342.3936002,381.4586354
41,86953,2002,283.4425054,368.1835044
41,66090,2007,233.5868911,252.9679433
41,72367,2006,269.6135479,250.4698983
41,86884,2008,241.6929421,226.4049172
41,80400,2005,1261.087691,1575.583778
41,55932,2001,1234.423131,1091.404173
41,78452,2001,1333.488957,1023.445311
41,76143,2003,1053.161121,995.2983521
41,61396,2005,864.6175105,999.8105437
41,89377,2004,1797.110178,2396.147914
41,63982,2003,227.4921409,247.1727051
41,84840,2001,233.4843772,225.0461398
41,65325,2001,221.6969186,218.7083549
41,81395,2008,298.8371893,278.149446
41,75537,2004,276.6843275,330.1012875
41,63787,2006,369.2946431,378.053656
41,94649,2008,488.8816578,451.6760243
41,86801,2009,314.7876503,316.5817966
41,89303,2003,266.4162734,318.0033597
41,57107,2009,319.7969621,323.7533591
41,52690,2002,324.6586942,410.0897284
41,82708,2004,334.5047613,412.8574058
41,50570,2006,430.0214045,442.586463
41,82011,2005,526.5414107,557.0539934
41,62031,2003,245.9217782,270.5525141
41,54923,2009,260.1418343,255.0421511
41,72123,2001,283.7352891,309.067003
41,88183,2004,190.7576854,213.3584991
41,91390,2009,239.0674472,253.1398928
41,79811,2002,207.2743852,266.4968187
41,53522,2004,198.7373399,220.6864069
41,95302,2003,1099.149418,1096.783228
41,92108,2005,960.5837713,1037.864458
41,96337,2007,1062.466443,1196.689823
41,72887,2009,936.2588511,924.8473155
41,86641,2001,1266.676448,1126.578091
41,54697,2003,1330.403347,1359.611571
41,54589,2001,2421.273407,2201.252652
41,53687,2004,229.0148635,350.2230336
41,87436,2003,171.7382077,178.4711398
41,73050,2005,237.4112857,207.5070127
41,91419,2005,233.5816484,241.7962144
41,88221,2007,251.1854284,265.3914143
41,55782,2006,280.1244085,293.0849621
41,75298,2001,254.281207,265.884322
41,91711,2003,230.5783949,248.1333807
41,51723,2005,300.5931513,319.7366505
41,96336,2008,413.2646507,376.7900479
41,70286,2002,440.9070163,548.4192277
41,86702,2003,331.6146168,369.6389438
41,89403,2001,402.2057556,453.5777677
41,73729,2003,407.5831903,447.0696844
41,50750,2008,515.221415,452.0080466
41,98617,2006,534.6709123,503.9873863
41,52046,2008,504.9068621,440.9750222
41,72198,2005,307.7983792,325.1227728
41,99068,2007,390.073175,382.3962213
41,94064,2009,441.3962369,379.9986838
41,88697,2003,241.8566795,280.2759602
41,59737,2003,225.2241191,244.0269623
41,65757,2005,264.9496804,268.7473686
41,66092,2001,314.240554,334.2317488
41,66213,2003,237.5834861,246.8905734
41,83883,2006,284.2099385,233.5759144
41,97340,2002,1108.295497,1197.704394
41,99946,2006,1147.438229,1108.403114
41,51696,2008,988.4389348,987.7679001
41,71497,2007,1282.685037,1369.347155
41,54457,2002,169.7838079,209.6302599
41,62957,2006,271.6991824,238.0409302
41,77381,2009,235.7991058,236.2116341
41,85558,2001,238.1242495,237.50381
41,84401,2003,202.2125899,223.2938776
41,90486,2005,247.9826607,257.4050704
41,83179,2007,274.86452,275.4757574
41,95527,2009,269.8667733,263.1838573
41,57482,2006,487.7747803,506.8705289
41,80379,2002,476.1349265,569.257909
41,56364,2004,320.0484785,362.1180165
41,65061,2002,269.8514518,327.2436712
41,83162,2004,251.4030296,287.8003268
41,96887,2006,380.3644459,356.5782132
41,53619,2008,323.176909,286.6172829
41,69085,2005,251.83167,262.2693967
41,62898,2007,235.9959731,255.7916437
41,94738,2009,293.7141033,289.3293524
41,92753,2001,329.5523499,347.7932357
41,73558,2005,278.7907065,286.6468434
41,81369,2005,261.3942053,255.3398146
41,86091,2007,260.2577598,268.547755
41,62323,2007,1537.158066,1769.917654
41,80048,2008,1002.669457,1057.798589
41,68332,2002,1256.251227,1122.441068
41,93967,2004,917.5375488,971.6138083
41,91744,2006,1055.824682,1036.88486
41,70899,2006,1382.005091,1402.425504
41,55551,2008,1331.251707,1265.145064
41,97960,2004,1522.0746,1870.17508
41,65517,2002,275.6928633,349.9778443
41,54313,2006,285.5996629,271.224811
41,79185,2008,239.7917386,201.9934856
41,62881,2008,234.6103267,196.2741708
41,83927,2002,191.9621916,245.0469755
41,66681,2004,199.6981525,246.0663427
41,97826,2006,294.2542921,297.028954
41,67140,2008,306.755466,274.3703408
41,77256,2001,295.5020891,306.9555084
41,84042,2003,271.5046892,318.3878007
41,66201,2005,335.23706,377.8871793
41,76298,2003,478.1214173,512.0210261
41,88106,2008,369.9423079,328.4613492
41,77570,2002,241.5353746,299.1902072
41,63831,2004,234.2484131,262.8287115
41,55603,2004,209.2680886,242.6161949
41,97920,2006,297.1583255,280.9196361
41,73281,2008,279.894597,257.974307
41,66571,2009,281.9031467,270.8573919
41,83299,2005,922.7635797,1131.190425
41,50415,2007,1034.778631,1186.274614
41,63891,2009,1029.380007,964.7774759
41,97655,2001,1372.725013,977.5243609
41,86903,2003,1109.420075,943.083993
41,93571,2005,859.4121507,906.0671508
41,81226,2008,1081.4008,1031.265427
41,61400,2004,1092.580118,1279.545828
41,74487,2003,252.099651,277.690086
41,79531,2007,252.3605718,256.1635073
41,56958,2004,189.4336978,241.982693
41,86408,2006,284.090448,296.3726282
41,77123,2008,262.259276,230.1066087
41,69115,2003,410.9174055,470.5774303
41,64831,2005,390.5340976,467.1606512
41,91793,2009,343.8471408,348.207853
41,62285,2004,357.8095454,429.8975436
41,62654,2005,322.6445146,345.1011799
41,80869,2007,262.3738143,285.1309603
41,61131,2009,277.5763572,280.9039678
41,94790,2001,289.7457028,320.9248411
41,84450,2003,241.6469752,263.1624678
41,71861,2008,254.7593209,235.9283358
41,98159,2008,274.5947629,252.3792653
41,57682,2006,299.0027488,275.7070174
41,59491,2002,3230.439559,3665.667414
41,98592,2005,913.5832362,985.0838879
41,53359,2007,1102.717783,1115.285461
41,84894,2003,1121.530055,1173.158709
41,84905,2002,1821.703302,2090.901505
41,51490,2001,299.6327393,301.7777524
41,96200,2009,259.9670835,261.4161283
41,70665,2007,314.7145641,334.5234361
41,60059,2002,237.3827764,291.796384
41,86967,2004,250.4062314,306.3283911
41,75898,2008,470.438365,436.6682745
41,68721,2004,389.5290838,494.8276201
41,70627,2009,327.1686518,305.2658231
41,58476,2001,336.6088557,391.0056413
41,94949,2003,284.8377927,335.904096
41,86101,2006,721.3746216,717.3089666
41,83676,2004,581.2304388,683.954925
41,69003,2009,358.371981,336.9774794
41,50850,2001,322.4592834,350.1806333
41,64281,2005,252.7824271,278.360467
41,82712,2007,258.3741702,288.2826532
41,50650,2005,278.7038896,294.5199502
41,60061,2007,255.7355818,280.8242973
41,89227,2009,360.8588312,337.1540633
41,65538,2003,316.8390442,350.4932367
41,82613,2002,238.7578322,282.1864191
41,50022,2004,877.887683,989.1116987
41,84365,2006,1123.840636,1090.276603
41,64488,2009,994.1617598,887.6459516
41,66846,2001,1196.751247,954.1450539
41,73470,2007,1224.103112,1316.127271
41,98966,2005,1176.149203,1355.561497
41,87507,2007,1306.638375,1420.358126
41,56518,2009,1283.107526,1160.683582
41,73666,2003,217.1393044,244.3001678
41,68954,2005,239.5185144,261.2990514
41,55848,2007,277.1936676,270.4189336
41,63566,2003,280.5527704,335.7157759
41,96368,2003,241.2275155,271.4238129
41,85230,2002,278.5576655,360.471926
41,80325,2009,357.445838,339.174302
41,84627,2003,283.8245747,331.8188882
41,80574,2005,312.8190641,355.7027755
41,65407,2005,302.245722,337.7114913
41,61034,2007,321.0791876,307.6652799
41,55971,2009,341.2789234,296.6906139
41,50692,2001,446.1016368,503.9177817
41,90119,2003,298.1333773,345.7629528
41,72908,2005,427.3648753,477.8913835
41,54926,2008,324.1205297,290.2524447
41,72294,2002,237.5934704,282.6224357
41,65900,2004,215.2177396,252.1946522
41,59886,2006,281.2001922,279.3502147
41,71653,2009,286.7218675,288.8589866
41,75652,2001,306.1599398,341.1734785
41,63361,2009,315.7539753,305.7841151
41,85382,2005,346.083728,357.1577415
41,92591,2007,346.1581443,360.5725375
41,80536,2006,1159.39332,1261.716047
41,74628,2008,1045.059976,973.9523749
41,91889,2002,1133.787359,1120.337317
41,85669,2004,980.5260487,1117.612746
41,63295,2006,1138.888946,1131.948544
41,86488,2008,1130.820535,1108.197403
41,84475,2002,245.9561706,314.7465116
41,61494,2002,350.4414395,441.1999711
41,50030,2008,385.5478682,358.7661183
41,51383,2006,377.3357988,383.7411677
41,55152,2006,357.7372434,365.7378418
41,50425,2002,272.0517348,357.4221441
41,56381,2004,294.6206432,370.9982838
41,61354,2007,320.4899042,327.2160861
41,76109,2009,319.5154374,279.5501809
41,80558,2001,289.6122606,355.4179643
41,86499,2003,262.5292633,320.4507929
41,64569,2005,354.7827981,381.0964139
41,59939,2007,357.2768033,356.4480396
41,86995,2007,354.5987693,383.9971774
41,98326,2002,247.8804535,290.4512152
41,56362,2004,274.5102966,296.9400147
41,84591,2008,410.7403365,358.7900707
41,67537,2008,271.793505,255.6387587
41,64957,2004,280.7376812,322.6231362
41,99399,2006,392.9968872,379.1841225
41,70100,2009,2358.740428,2237.503738
41,57106,2002,1206.608486,1097.698173
41,74357,2004,974.9891501,980.2622778
41,95487,2006,1127.250495,1064.35105
41,64242,2008,1091.722469,1014.924448
41,83336,2002,1077.830433,1217.119278
41,63041,2004,255.5248158,353.1325612
41,87775,2006,326.928436,316.3886916
41,98391,2002,206.9930148,271.4800692
41,64184,2004,249.5096524,329.5529549
41,63689,2001,587.8809298,565.7687484
41,83998,2007,456.5700961,471.2376243
41,77798,2001,407.1847018,435.5595109
41,86856,2003,299.007089,338.4886108
41,52676,2005,301.4874692,335.7651878
41,98205,2002,264.3574141,341.9933078
41,60148,2004,310.7085779,374.6024148
41,91623,2004,343.1831804,411.6633262
41,87113,2008,419.5104731,377.3100691
41,99965,2006,367.1873843,369.8489302
41,88755,2008,380.6372997,331.3061107
41,69655,2002,282.9444189,389.4057983
41,78488,2004,408.5887001,480.4464111
41,74460,2009,343.6505538,325.5286033
41,80683,2001,327.2066315,381.3611129
41,69284,2003,323.2277288,363.2852545
41,85305,2005,392.2262912,413.9960205
41,56187,2002,245.9237912,297.504081
41,88914,2004,289.0070795,327.6431225
41,91812,2006,417.102963,409.3017323
41,59088,2008,441.688643,409.0244618
41,54623,2007,1593.948149,1783.054882
41,67697,2009,1530.587349,1402.374112
41,65233,2001,1192.593094,1002.683229
41,60350,2003,1072.651662,998.5819335
41,74338,2003,1100.377654,1001.769568
41,61725,2007,1095.792951,1155.817351
41,97723,2004,1013.538104,1196.474461
41,69404,2008,1779.59921,1670.038876
41,55303,2007,351.3467407,321.0115778
41,56613,2001,264.1447898,260.6792531
41,51230,2003,208.2119748,222.8273585
41,98481,2008,306.5279766,274.7578882
41,73901,2002,364.561362,453.294913
41,76677,2002,301.9578772,362.0319877
41,64080,2001,320.6725125,358.0038729
41,63781,2009,438.1875982,470.7958651
41,95543,2001,478.8571334,502.1899136
41,96697,2003,377.3196506,428.7860768
41,84610,2005,394.4466014,437.7475819
41,93990,2007,350.0163729,365.9524331
41,83168,2001,352.9230186,397.1927807
41,56551,2008,450.1414728,399.7535262
41,67502,2008,441.0741688,392.784688
41,79882,2002,384.1789695,468.7426708
41,82244,2003,278.8783048,268.494559
41,76086,2005,257.6465116,269.6146654
41,94477,2007,231.3878271,260.7408997
41,93247,2009,280.0403781,283.6616944
41,88191,2001,250.6378096,310.1825456
41,55330,2003,387.6914556,426.7657116
41,62379,2005,410.7056441,443.5423401
41,62549,2001,572.3925543,603.9315263
41,82328,2009,584.6615573,537.9974626
41,74177,2006,360.5993825,355.5289423
41,69295,2008,344.3874173,329.7893644
41,72872,2008,1679.520885,1857.02714
41,52058,2005,913.9325808,1147.857526
41,67291,2007,1016.884853,1234.723295
41,77109,2009,1001.724131,936.1889481
41,56766,2001,1260.084093,1018.183714
41,96217,2003,1111.27951,1017.720304
41,62250,2001,1215.731145,1090.68533
41,74828,2005,1030.506938,1158.630803
41,70038,2009,423.277311,332.0132094
41,60206,2001,335.3843611,344.3711429
41,90923,2003,228.9957797,254.1486786
41,67679,2004,196.9208158,239.285356
41,70601,2007,264.532833,255.6705378
41,74448,2009,270.0561961,252.2048434
41,50599,2001,312.7711043,310.7184789
41,67455,2005,287.6302335,343.9833685
41,91302,2008,463.4973622,439.6941329
41,71967,2002,536.867253,626.4029624
41,79988,2004,363.6634738,458.6645052
41,91946,2006,371.7073073,390.0695282
41,58647,2008,350.1342105,323.6309948
41,69849,2008,333.15178,335.0250205
41,87460,2002,394.1284191,462.3906794
41,67820,2004,371.3889138,439.580198
41,54587,2006,453.0333679,466.5582342
41,57565,2009,304.7182035,317.9949046
41,79256,2005,325.3196165,356.3899153
41,62222,2004,477.7004683,552.6878951
41,76765,2004,285.2546292,307.3574807
41,81523,2006,255.4446969,278.9316223
41,60672,2008,270.2594649,251.4163904
41,88083,2005,282.1447771,290.4366116
41,63102,2003,459.195707,525.0140852
41,66828,2002,1780.597208,1826.959226
41,86252,2008,1027.617948,1151.36865
41,82293,2002,1174.628097,1155.711784
41,64296,2005,902.4954999,995.4479991
41,74134,2007,1105.382487,1217.145994
41,51251,2009,1107.933061,1105.314273
41,66401,2009,2588.653578,2269.2378
41,58873,2004,2163.573264,2821.676066
41,90551,2008,466.733743,332.2900163
41,98562,2002,258.5468098,344.6304477
41,99535,2004,200.4527566,270.3233568
41,78442,2009,248.8215032,231.7535877
41,93824,2002,207.3420302,253.4579251
41,69301,2005,245.2536086,255.823326
41,51167,2007,285.6482494,292.5803423
41,95419,2009,318.4951638,310.8544761
41,60624,2007,324.5073664,355.4108853
41,73805,2003,333.8131309,396.426861
41,87115,2007,333.1080891,330.7331293
41,93353,2002,296.2418554,343.8367862
41,92081,2004,323.354288,385.5020181
41,95407,2003,377.1491516,429.0257985
41,93192,2005,429.7268305,450.2447255
41,65915,2007,454.769685,447.6158935
41,93566,2002,203.78237,275.4083238
41,76031,2004,382.5111306,447.3337108
41,54767,2008,390.0223172,372.1516024
41,66230,2007,321.1355047,371.5975658
41,70134,2003,297.6372802,314.910834
41,76596,2005,326.102938,334.7020938
41,89107,2003,1755.096207,1945.299192
41,82274,2005,1461.646231,1814.069072
41,82385,2007,1552.411654,1849.057216
41,64719,2008,1707.240594,1720.368632
41,53796,2002,1151.658436,1206.686517
41,69951,2004,890.7982908,1058.63204
41,68380,2006,1066.367429,1121.167425
41,88556,2004,922.8384789,1043.550227
41,82412,2006,1179.476982,1222.554572
41,75348,2008,1171.23765,1145.747531
41,64810,2008,357.0377064,258.0353419
41,72376,2006,274.5543962,253.6812666
41,54505,2008,261.4270674,211.697411
41,54125,2002,210.0748142,260.9300504
41,97032,2004,200.8388106,243.5333041
41,69181,2006,298.2029291,296.2636239
41,82780,2001,344.265271,347.0249961
41,81893,2003,305.155466,357.4876143
41,69571,2007,357.3025546,358.2037526
41,80136,2009,361.1526806,366.4613487
41,93452,2003,300.0531644,356.7879239
41,80927,2009,409.097876,423.3545022
41,71725,2002,364.3040494,438.9848544
41,53468,2006,388.0809529,391.0815247
41,98780,2004,393.8907998,458.2035927
41,93278,2006,484.4723405,460.803049
41,83496,2001,395.6746393,437.3255571
41,56792,2004,343.0253379,396.3230158
41,52581,2004,307.4930545,379.7765947
41,82538,2006,354.0733091,385.399196
41,60971,2002,503.6034779,590.4095481
41,83542,2002,1817.346924,2052.752983
41,50072,2007,1700.710786,2163.882093
41,69935,2009,1891.35095,1828.135862
41,98858,2007,1507.60188,1780.101353
41,80553,2001,1252.690222,1076.405295
41,87547,2003,1043.596334,1044.925292
41,67692,2009,1046.661333,997.5089311
41,52710,2002,1154.057051,1301.629979
41,54592,2004,1019.976172,1186.718679
41,70622,2002,2543.458212,2897.386479
41,73526,2007,1537.95999,1587.208866
41,53696,2007,356.0830067,302.5588418
41,64800,2002,208.291062,259.5666115
41,96473,2004,186.9895808,238.8938704
41,51906,2008,270.004796,228.1632929
41,71741,2008,296.296754,263.0196852
41,62194,2002,285.6266849,351.1268663
41,74441,2006,362.3560439,364.64423
41,92158,2008,323.8813318,278.7807745
41,50889,2005,302.081796,346.5485623
41,82701,2009,320.9710005,347.9422225
41,52462,2001,327.8393613,332.7221868
41,96808,2005,205.0843956,232.3936124
41,70562,2007,305.3625877,307.2724748
41,51659,2006,408.8879006,388.0689026
41,60870,2008,484.4692943,416.3292863
41,57336,2002,370.7869756,481.5417902
41,50264,2007,260.8893566,312.2412745
41,96408,2004,238.159471,300.603075
41,63999,2008,594.9441928,582.5687423
41,55731,2006,383.2239815,359.2963862
41,86591,2004,1653.926835,1983.045852
41,87201,2006,1666.560385,1956.51735
41,99443,2008,1831.840452,2043.174294
41,61051,2007,1894.164584,2369.127583
41,66333,2001,1576.766612,1609.935305
41,53186,2003,1231.155345,1356.525867
41,66274,2005,858.6877018,1089.512704
41,86992,2007,1028.412856,1307.098301
41,60236,2005,865.1158346,1035.015908
41,88930,2007,1069.504382,1245.857621
41,63696,2009,1118.557821,1065.565907
41,59986,2001,1297.671926,1208.414133
