State_Plot,LAT,LON
7962241,42.424841,-120.372326
6026141,42.391359,-120.202289
6777841,42.473304,-124.125652
8599141,42.474329,-124.062592
6399241,42.503229,-124.035015
6143541,42.453966,-123.89955
7266141,42.459465,-123.77304
5739341,42.499484,-123.629337
6695041,42.45373,-122.430597
8935441,42.50533,-122.369771
9280741,42.498732,-122.303498
7677741,42.471361,-122.12802
8409541,42.474284,-121.804125
8520941,42.44633,-121.563225
7182341,42.431226,-120.769493
7841441,42.432465,-120.700059
7074641,42.459659,-120.669243
6663341,42.418907,-120.239505
7979741,42.494706,-124.227942
6498641,42.494486,-124.101547
5845641,42.504323,-124.056308
6659941,42.502932,-123.963724
5231841,42.49958,-123.828106
6337141,42.504146,-123.77129
6850341,42.502968,-123.695011
5610241,42.530548,-123.59178
8759241,42.502591,-122.499211
5037141,42.523958,-122.393933
9188341,42.51978,-122.327831
8972341,42.525812,-122.29023
8571441,42.503184,-122.172598
6263541,42.503715,-122.093832
7371541,42.501958,-121.831201
7304141,42.499403,-121.759481
8625141,42.496066,-121.691751
9352041,42.496438,-121.634815
5374041,42.485948,-120.699658
9640741,42.477637,-120.507217
6636841,42.548183,-124.167592
6993141,42.551414,-123.96866
5683641,42.549659,-123.829681
8647141,42.544447,-123.796327
7740341,42.552331,-122.368129
7938741,42.550508,-122.159939
6702541,42.549575,-122.099904
5003141,42.523778,-121.760776
9991041,42.548838,-121.693999
9412041,42.569305,-121.45882
5939441,42.53695,-120.797503
7066341,42.531804,-120.765685
5185741,42.531649,-120.628956
9668041,42.597158,-124.159449
5822041,42.54586,-124.100148
7259641,42.549288,-124.024667
5496641,42.571999,-123.967955
6473941,42.597579,-123.897786
5170241,42.595841,-123.83222
8226741,42.605547,-123.764067
8336241,42.57027,-122.166582
9722141,42.594008,-122.100971
5421741,42.55187,-121.835788
9538441,42.54744,-121.76451
8931141,42.571603,-121.670387
8080841,42.561991,-121.184439
5180141,42.592337,-121.163375
5515741,42.572281,-120.63597
5496041,42.582764,-120.562118
5521541,42.618284,-124.299017
8814741,42.646778,-124.22705
7100241,42.593685,-124.097795
7242441,42.600843,-123.967024
6079141,42.621643,-123.932641
9192641,42.624062,-123.86896
6261041,42.599664,-122.364737
9581541,42.597927,-122.29263
9621541,42.593485,-121.826994
7209141,42.596982,-121.799466
5649641,42.618011,-121.596511
8007341,42.589905,-121.431208
7727541,42.589985,-121.370487
9832241,42.592701,-121.290462
5605941,42.589184,-121.227891
5033541,42.609266,-121.158817
7842841,42.634455,-121.097178
8854541,42.603865,-120.730027
5879141,42.671661,-124.260258
9761241,42.640763,-124.167467
8020141,42.650774,-124.105155
9364441,42.644231,-124.033239
8817641,42.647868,-123.832047
7989941,42.647198,-122.363473
9740041,42.648702,-122.297301
6713741,42.64685,-122.097161
7088441,42.646723,-121.892783
9708941,42.646792,-121.82814
7468441,42.637799,-121.700691
5362741,42.648736,-121.631429
5696141,42.640048,-121.502645
9195941,42.642168,-121.42759
5427341,42.6394,-121.36621
9977141,42.636328,-121.290805
7018141,42.633672,-121.233836
6008941,42.635727,-121.163501
6098141,42.632335,-120.969015
6672741,42.631075,-120.896713
7045141,42.628779,-120.825876
5597041,42.627637,-120.762418
6250941,42.655546,-120.729123
9559241,42.630243,-120.568277
8030841,42.690863,-124.366985
5029941,42.673175,-124.204882
6477341,42.669299,-124.135504
5046241,42.698822,-124.094604
5200941,42.690558,-124.029136
8460241,42.697886,-122.362638
5837641,42.697851,-122.302546
6970941,42.702783,-122.104007
5835841,42.696559,-121.825788
5106741,42.689656,-121.770424
9562841,42.687573,-121.700741
7589341,42.639432,-121.562841
5647441,42.688858,-121.504074
8151841,42.683107,-121.363356
7027141,42.681808,-121.291621
8167341,42.685968,-121.268779
7446941,42.660876,-121.092797
7338341,42.689215,-121.023167
7288041,42.658328,-120.930481
7085741,42.687771,-120.899108
6896341,42.673425,-120.826724
8769541,42.679497,-120.767001
5662541,42.697072,-124.304796
9581241,42.690894,-124.230628
7680041,42.714414,-124.096111
7841941,42.74124,-124.029265
9505741,42.748102,-123.973661
5164241,42.750528,-123.032741
7531041,42.719654,-122.331382
8296741,42.722792,-122.298957
5661841,42.745796,-121.826228
9718341,42.743149,-121.764603
9312141,42.74487,-121.695648
5659441,42.69131,-121.562671
7821541,42.714721,-121.491631
7631441,42.716882,-121.429283
8116741,42.733956,-121.361787
5120341,42.732761000000004,-120.852552
8064541,42.676363,-120.696549
8342641,42.770623,-124.039421
9661941,42.749653,-122.964862
8022541,42.768547,-122.363381
9443141,42.748551,-122.289355
5155841,42.748269,-122.10395
5261541,42.741859,-121.628198
7742341,42.740261,-121.393068
8485541,42.735064,-121.219404
5460241,42.759905,-124.394849
7551241,42.812625,-124.070642
5589041,42.776098,-123.965444
7036741,42.796221,-123.906363
6750541,42.801614,-123.036509
6226141,42.792474,-122.963602
8882941,42.800857,-122.926077
8612541,42.801247,-122.827788
6541741,42.79921,-122.495262
8317741,42.797068,-122.396815
6478141,42.802503,-122.367839
6553441,42.788186,-121.966583
8166841,42.790205,-121.899155
7842441,42.798598,-121.867774
7134641,42.791153,-121.76596
9790741,42.790299,-121.694597
8707541,42.791344,-121.622325
5601441,42.787402,-121.559521
7762741,42.787011,-121.499574
5911141,42.776613,-120.828116
8838441,42.82434,-122.998707
8711641,42.851874,-122.967618
8267541,42.853994,-122.796674
7205941,42.817327,-122.560412
7081041,42.844722,-122.497082
6256441,42.843861,-122.436096
5368641,42.843773,-122.364335
9102241,42.846407,-122.294305
9140841,42.839578,-121.88866
7486641,42.811988,-121.731922
8532141,42.817298,-121.671192
9804941,42.813576,-121.591817
7871741,42.835431,-121.564219
7714341,42.81348,-121.195297
9666941,42.828545,-120.960286
9794741,42.872529,-123.909132
9233241,42.843511,-122.767937
7768341,42.847929,-122.697157
9060741,42.848003,-122.630211
6583941,42.849252,-122.565399
6173041,42.894432,-122.501529
6643341,42.89903,-122.427583
7733541,42.896156,-121.960422
6733941,42.841059,-121.69359
7504141,42.887481,-121.564201
9342141,42.874796,-121.089941
5193641,42.824396,-120.885995
6489641,42.917674,-122.866879
5402141,42.894801,-122.69683
8343441,42.897385,-122.632317
6235841,42.903026,-122.561739
9266741,42.921709,-122.527175
9620841,42.893896,-122.362657
5884941,42.892873,-122.295661
9191441,42.911866,-121.558491
8675841,42.887004,-121.157923
9918941,42.884823,-120.925663
5418041,42.948815,-122.839585
5322641,42.947752,-122.77099
7033741,42.945482,-122.6969
9030541,42.942946,-122.496149
5035541,42.922716,-122.3914
9761041,42.91731,-122.325021
8166041,42.945904,-122.295535
8129341,42.919141,-121.958786
9853141,42.941469,-121.892124
9833741,42.936052,-121.49263
8846141,42.943177,-121.420701
7801141,42.939067,-121.354609
7716741,42.939113999999996,-121.283066
5500941,42.928469,-121.221048
8643141,42.933986,-121.15488
7176541,42.911199,-121.049148
8733441,42.932394,-120.960145
6139241,42.925348,-120.848762
9413741,42.967688,-122.73679
5016441,42.997051,-122.692168
5163841,42.991677,-122.623598
5912141,42.943537,-122.422918
7944841,42.943939,-122.367742
8588641,42.943309,-121.962607
9555241,42.965872,-121.891196
9765141,42.934598,-121.550841
7188341,42.9555,-121.388094
9802041,42.958845,-121.318931
9953041,42.983742,-121.289736
8838741,42.930231,-121.023731
5148641,42.978633,-120.955648
7872941,42.975015,-120.817746
9938141,43.020887,-122.898418
6769441,42.99389,-122.768942
6029041,43.021926,-122.703851
7583641,43.01875,-122.668644
9292541,42.999472,-122.569188
9400141,42.992479,-122.430017
6850241,42.99266,-122.363538
6254841,42.995191,-122.296003
9564441,42.990443,-121.417432
8113641,42.985517,-121.355517
9555441,43.033123,-121.286069
8889241,42.976771,-121.224623
5595041,43.005588,-121.018346
6835441,43.009589,-120.931995
5521041,43.046144,-122.905706
9430441,43.041151,-122.769881
7442941,43.041397,-122.704493
6488241,43.045111,-122.559968
6797841,43.04139,-122.490163
7934641,43.048032,-122.430128
7718741,43.039376,-122.358341
7150341,43.042041,-122.296928
7259141,43.039847,-121.958182
6863841,43.041306,-121.587702
9115841,43.025908,-121.568124
6993841,43.034627,-121.418518
8526341,43.034549,-121.216795
8321241,43.027842,-121.089545
8262241,43.029458,-121.01721
7877841,43.093498,-122.891527
6941241,43.089957,-122.836907
6247941,43.096665,-122.756058
8531941,43.094648,-122.695771
7471941,43.045106,-122.627114
8081541,43.096802,-122.565459
6061841,43.086305,-122.35897
7236441,43.094265,-122.291711
8549441,43.091401,-122.065616
7631541,43.089329,-122.028714
5996741,43.0887,-121.55037
5831141,43.082641,-121.485109
8567741,43.123016,-122.960957
9330441,43.138893,-122.893464
5352841,43.144208,-122.828548
8264241,43.112679,-122.592497
5526141,43.120927,-122.52702
6119241,43.121302,-122.488467
8454341,43.118769,-122.399011
6293641,43.085506,-122.222827
5381441,43.093123,-122.157645
6528141,43.091094,-122.107334
8790741,43.139192,-121.952524
8566741,43.091631,-121.689714
5861041,43.110207,-121.618477
8590041,43.131061,-121.545004
5707241,43.139458,-121.485685
7840141,43.075939,-121.286583
5543741,43.142099,-122.96579
5114241,43.166063,-122.947409
8723341,43.142554,-122.764521
9965941,43.141602,-122.632258
6176241,43.144241,-122.560978
6612941,43.147336,-122.509304
8990641,43.141586,-122.290267
7869941,43.135648,-122.22716
8660241,43.164277,-121.95629
9866941,43.137846,-121.687596
6368241,43.135602,-121.619381
5616441,43.130735,-121.286812
6597441,43.13048,-121.22055
7164741,43.165266,-122.803504
8334041,43.188528,-122.76219
8834141,43.191916,-122.688002
6913541,43.189363,-122.620969
5324441,43.195089,-122.49094
8580541,43.166815,-122.358583
9519141,43.193259,-122.293803
5978641,43.190902,-122.223312
5361841,43.189022,-122.151171
8303641,43.193896,-122.097332
6475941,43.193679,-121.889478
7447341,43.181895,-121.61942
6644741,43.177092,-121.320274
6123741,43.212299,-122.757087
9031941,43.214277,-122.735386
7104141,43.238672,-122.63165
6332141,43.241361,-122.564038
9366141,43.189745,-122.425291
9973341,43.191666,-122.3566
5585741,43.237181,-122.287483
6602741,43.238943,-122.222074
9687841,43.236375,-122.152004
7384641,43.232643,-122.082585
9583641,43.206542,-121.923859
8348341,43.214525,-121.849432
9420541,43.237809,-121.792587
6033141,43.235957,-121.75096
6535441,43.235051,-121.684513
9787541,43.182969,-121.492546
9289141,43.187688,-121.417313
7862441,43.243464,-122.901004
5525141,43.242889,-122.820536
8497541,43.244656,-122.758313
8071541,43.291048,-122.630298
9287141,43.294588,-122.557136
6612041,43.243071,-122.421748
5799641,43.239428,-122.356713
9836841,43.263791,-122.323201
8648041,43.264537,-122.259095
8870641,43.289478,-122.126095
7207441,43.240145,-121.894348
8023841,43.237031,-121.826803
8056341,43.258842,-121.750504
7640441,43.282775,-121.680699
6424641,43.231911,-121.611616
8246941,43.227184,-121.476555
5171541,43.294424,-122.826881
7098741,43.29299,-122.7695
7815241,43.289379,-122.689809
9771541,43.319807,-122.667727
7573441,43.28613,-122.487444
9847841,43.293961,-122.424421
5567841,43.287492,-122.290692
6092741,43.28966,-122.222438
9521741,43.287427,-122.087037
9411741,43.281868,-121.814011
6501041,43.283374,-121.748437
6462941,43.284445,-121.620774
5711441,43.283863,-121.549659
7325841,43.282604,-121.490677
9489841,43.283355,-121.41312
8084941,43.280135,-121.346034
8718041,43.34362,-122.828654
8112841,43.341285,-122.77065
8846041,43.315947,-122.595864
5379841,43.315216,-122.458429
6533841,43.343012,-122.426746
5627941,43.340766,-122.351856
7934041,43.337141,-122.291792
7949741,43.291135,-122.157332
8216441,43.313976,-122.122093
9844841,43.336094,-121.952351
7584241,43.340993,-121.888596
6870641,43.335959,-121.820236
9447641,43.302326,-121.681681
8656041,43.312716,-121.616768
5827041,43.331867,-121.478466
7563141,43.329884,-121.406888
7596041,43.328788,-121.344344
9603341,43.30433,-121.212009
8939541,43.386334,-122.721922
9755941,43.337668,-122.628153
7270741,43.361584,-122.425769
9533741,43.385927,-122.361968
8440741,43.393542,-122.289839
8766141,43.338013,-122.231641
5078741,43.337544,-122.153545
7458841,43.336395,-122.086118
9021641,43.36096,-122.018848
9452141,43.38916,-121.942831
5746341,43.383963,-121.877576
7550541,43.338188,-121.752936
8346841,43.357208,-121.447204
5639441,43.392597,-122.698828
9867441,43.392326,-122.633696
5026141,43.385911,-122.427058
5017641,43.43639,-122.365688
5927141,43.391384,-122.22246
8093541,43.387593,-122.156305
7853441,43.387929,-122.088567
7457841,43.38242,-122.022205
5040541,43.409478,-121.986051
9919641,43.411355,-121.917804
6724341,43.378259,-121.833143
8517541,43.382976,-121.749672
7086641,43.376858,-121.681128
7129141,43.382937,-121.617221
7265441,43.379491,-121.549836
6469741,43.406643,-121.485647
5080241,43.381966,-121.348637
6701541,43.374026,-121.234811
6904741,43.381238,-121.214516
7212241,43.426622,-122.627695
7194441,43.438488,-122.561005
8621841,43.433,-122.500823
6770141,43.432999,-122.413603
5268841,43.439461,-122.153064
5199441,43.431459,-122.092349
5921441,43.441149,-122.023583
7742841,43.439896,-121.955293
5466341,43.403109,-121.343123
7223341,43.428781,-121.282206
9653441,43.425233,-121.208837
8822441,43.489739,-122.692459
6320241,43.489722,-122.626417
9980541,43.494509,-122.557545
9661641,43.487856,-122.490984
9166841,43.463249,-122.324662
6394141,43.464711,-122.247333
6377541,43.463418,-122.179777
8784341,43.439044,-121.884195
9170441,43.453026,-121.847798
8520741,43.45418,-121.374421
9999241,43.472556,-121.345517
8928941,43.474633,-121.274652
8503941,43.475953,-121.198536
8944641,43.471212,-121.145255
8515341,43.488407,-124.239196
6347641,43.511351,-122.728401
7192441,43.51384,-122.656518
6739241,43.511315,-122.58506
5299741,43.544175,-122.559348
9284741,43.480692,-122.423516
9897041,43.475588,-122.353112
8752341,43.492392,-122.292688
9991241,43.481857,-122.22475
6480541,43.484995,-121.945081
5045641,43.479883,-121.883752
6214041,43.507646,-121.780254
5910541,43.479678,-121.401781
7866841,43.497282,-121.346177
8251041,43.497233,-121.313254
9784141,43.49874,-121.180777
9003641,43.540665,-122.758422
7595441,43.541046,-122.695639
7953741,43.537782,-122.619436
9066141,43.536183,-122.491036
6217441,43.533457,-122.425092
7867441,43.535634,-122.287467
9807141,43.532052,-121.948183
5894941,43.531512,-121.880956
9413441,43.535657,-121.820432
6471841,43.530853,-121.739925
5313541,43.525408,-121.349121
6654641,43.525842,-121.274888
5708341,43.523534,-121.061228
5134941,43.540991,-120.834889
6613341,43.591616,-122.676592
7359941,43.585463,-122.488861
9516341,43.585582,-122.416061
7655341,43.589218,-122.345874
7334141,43.58652,-122.292118
7931241,43.58563,-121.947659
8070841,43.584184,-121.883572
7129041,43.581887,-121.811231
5470641,43.583119,-121.748718
5196041,43.578196,-121.404836
5055041,43.571495,-121.337113
7515141,43.524115,-121.204268
7654541,43.573386,-121.135211
5607641,43.564239,-121.00518
7208441,43.56782,-120.930565
8431141,43.564827,-120.868111
6750441,43.637699,-122.689338
7803841,43.588337,-122.565207
9655441,43.63612,-122.355134
9916741,43.63412,-122.278294
9902641,43.609035,-122.123981
6529841,43.60426,-122.049309
6422341,43.611806,-121.985581
5432941,43.625981,-121.873589
9721241,43.605312,-121.70898
9600041,43.622316,-121.402319
6761541,43.625657,-121.339228
5672641,43.578312,-121.268052
6287641,43.573804,-121.195473
9687441,43.596046,-121.099574
6258041,43.62655,-121.060944
8988041,43.62204,-120.993701
6108941,43.624194,-120.931681
6529341,43.56415,-120.79867
9818441,43.629664,-124.185976
9447541,43.636572,-122.625806
7226541,43.635831,-122.523655
9329241,43.659397,-122.415693
5628541,43.659157,-122.39383
8779541,43.652178,-122.321629
5750941,43.631224,-122.213371
5206241,43.630252,-122.147027
7365741,43.631189,-122.024513
7497441,43.631504,-121.945581
5825741,43.679608,-121.874421
8345241,43.63302,-121.81212
6925841,43.634754,-121.742837
7593441,43.624068,-121.269168
8228941,43.626374,-121.19245
6420841,43.623673,-121.134747
5834641,43.647704,-121.096594
8846941,43.647095,-121.029854
8137141,43.643287,-120.954025
7785441,43.615925,-120.859118
5193241,43.683152,-123.915065
5568241,43.677978,-123.843107
7103341,43.684761,-122.691192
6870441,43.686967,-122.627838
9058641,43.682737,-122.565009
8030441,43.68497,-122.484927
9970041,43.686686,-122.353314
7277941,43.658728,-122.244872
8670941,43.682512,-122.214785
5210141,43.680448,-122.141936
5236741,43.674913,-122.017292
8497441,43.681224,-121.947576
9988141,43.679086,-121.813208
9804541,43.673293,-121.404763
5782441,43.673556,-121.334248
7819541,43.674543,-121.201003
5754441,43.671777,-121.130231
8858841,43.676578,-121.064382
5665141,43.666147,-120.859566
6803541,43.665962,-120.826369
8661841,43.726368,-123.91319
7315741,43.70778,-122.658169
5076041,43.734162,-122.556168
8845141,43.735825,-122.488974
9671441,43.681864,-122.284706
8501641,43.73344,-122.217583
5865241,43.734605,-122.156224
7345241,43.730756,-122.017372
7680941,43.730221,-121.935692
8949241,43.700523,-121.881699
8609741,43.708162,-121.805671
9395041,43.73033,-121.737151
7315441,43.721903,-121.671344
9332141,43.723963,-121.603934
7977941,43.727247,-121.563792
9938341,43.698854,-121.369672
7339341,43.696007,-121.305196
9830841,43.664542,-120.998636
6805341,43.7151,-120.860108
6676641,43.691051,-120.791861
9440441,43.686024,-119.772819
7473141,43.686386,-119.561325
6864141,43.67293,-119.37178
8357041,43.673476,-119.298799
7205541,43.735008,-122.695901
7583341,43.764404,-122.620214
5491241,43.784514,-122.549656
6078441,43.781013,-122.480287
6474241,43.73172,-122.415908
5290441,43.736052,-122.360705
7535541,43.756617,-122.224287
7082741,43.785086,-122.141185
8822041,43.726757,-121.881435
6660441,43.724012,-121.811129
9115441,43.750696,-121.770121
5919341,43.753074,-121.702688
7707341,43.750542,-121.636752
8884841,43.727696,-121.403034
5189141,43.771276,-121.26612
6965841,43.77434,-121.189154
9203241,43.766782,-121.134045
8366441,43.715866,-121.058338
6187141,43.715943,-120.993996
5614341,43.741184,-120.892126
8213741,43.698761,-119.40341600000001
6232641,43.726228,-119.36049
5185641,43.784701,-124.15123
5440341,43.78441,-122.691227
5075341,43.78876,-122.620371
5998941,43.809683,-122.550437
6196541,43.779367,-122.345877
9640441,43.782546,-122.287357
9563841,43.778381,-122.219121
5628941,43.806134,-122.181127
6131941,43.778685,-121.874353
7853841,43.77776,-121.741943
7365641,43.779796,-121.671206
7419241,43.775968,-121.443053
6812041,43.780156,-121.399488
7640641,43.777326,-121.316657
6861641,43.789121,-121.226243
7642641,43.791071,-121.16727
8995441,43.767626,-121.054565
9396241,43.770772,-120.984671
7595541,43.725981,-119.43538
7146441,43.830413,-124.150417
5881741,43.825729,-123.987805
8502641,43.837129,-122.685097
6346741,43.834033,-122.657437
9461441,43.833694,-122.554199
5339141,43.835614,-122.490324
6978541,43.835228,-122.419165
9757441,43.830407,-122.348416
9183041,43.827032,-122.279788
7231741,43.830222,-122.217401
7005841,43.807212,-121.984031
8806741,43.829008,-121.877226
9720941,43.826932,-121.73075
8565841,43.825991,-121.530635
8203241,43.823582,-121.395108
5949941,43.820127,-121.331185
8043941,43.817188,-121.126594
6454341,43.815147,-121.053482
9837241,43.813685,-120.923857
7930341,43.780935,-119.530294
8895341,43.782724,-119.504517
7368541,43.747802,-119.359144
9113341,43.757938,-118.886298
5756641,43.752991,-118.820738
7656141,43.755345,-118.748237
6349941,43.884348,-124.122188
7867941,43.853587,-123.815267
9005841,43.857071,-122.521759
5962541,43.850018,-122.468216
7225541,43.859885,-122.379068
5440241,43.85134,-122.311584
8616841,43.885696,-122.279082
6565641,43.883171,-122.217181
5053741,43.87683,-121.809276
5316541,43.872012,-121.733938
5068041,43.826039,-121.670503
6461841,43.849359,-121.575683
8054641,43.842941,-121.53731
5121241,43.872414,-121.470316
6315641,43.874669,-121.395841
7756041,43.870543,-121.330961
9502141,43.822292,-121.191311
9368641,43.840742,-121.161496
7491141,43.841959,-121.096747
5825841,43.815759,-119.738528
8992641,43.831151,-119.626877
8811941,43.832758,-119.497863
6252141,43.773876,-119.431862
6930241,43.759631,-118.957356
6484241,43.783451,-118.924658
5332041,43.782508,-118.842101
9281441,43.781706,-118.781979
9856341,43.800928,-118.744429
9113041,43.879202,-123.910953
8010541,43.886169,-123.850382
7636841,43.878434,-123.786093
5171841,43.871039,-122.544312
9528641,43.881021,-122.488467
9124441,43.879074,-122.425685
5426241,43.883451,-122.355233
7443341,43.878455,-122.143554
5513341,43.883218,-122.011234
7898341,43.878266000000004,-121.677993
8858541,43.878025,-121.597368
7054741,43.87892,-121.530381
5395041,43.898976,-121.502346
9779441,43.898178,-121.40552
5754641,43.89845,-121.369341
7279141,43.874342,-121.263894
5164641,43.864746,-121.198851
8030941,43.829648,-119.698957
8933641,43.884451,-119.628735
5192941,43.880728,-119.559789
7617441,43.853728,-119.258766
8985441,43.818112,-119.025994
8922541,43.803822,-118.877191
5678241,43.811669,-118.812812
6449541,43.931351,-123.914453
7408041,43.929078,-123.850794
8914741,43.958693,-123.782351
8835141,43.929909,-122.623897
7537441,43.927482,-122.548466
8803041,43.931879,-122.418174
6532441,43.931361,-122.35231
6083041,43.932627,-122.21703
9821941,43.934881,-122.143579
8034841,43.930663,-122.075082
7551341,43.924586,-122.010824
5701741,43.925222,-121.737083
6333641,43.924507,-121.669334
8279841,43.928042,-121.593926
7659541,43.949475,-121.534875
6176341,43.940792,-121.464739
5571041,43.92132,-121.327674
6387641,43.919335,-121.261092
6080741,43.916559,-121.192419
9574941,43.88401,-119.695866
9581841,43.908401,-119.664056
7470941,43.880071,-119.492638
6685541,43.875864,-119.421805
6858441,43.872252,-119.353484
8193141,43.862309,-119.090658
6204641,43.867344,-119.016273
9619341,43.858785,-118.737335
6474341,43.955858,-124.01404
8939341,43.97738,-123.8891
5883041,43.978801,-122.621756
6462141,43.978393,-122.54702
5640941,43.976324,-122.48013
6079541,43.976022,-122.417867
7630141,43.978849,-122.349574
6817241,43.954785,-122.286946
5443741,43.975419,-122.211506
5157741,43.944272,-121.769887
5791041,43.946486,-121.702339
6302841,43.975383,-121.607296
6476941,43.967255,-121.537567
9087841,43.939814,-121.328364
7908441,43.969289,-121.258887
7870341,43.946428,-121.200162
8124341,43.903954,-119.593627
7632741,43.907435,-119.522473
6632041,43.899801,-119.45664
6431241,43.922173,-119.418541
8419741,43.916241,-119.354034
8904441,43.916302,-119.276464
6258241,43.889947,-119.155287
9183741,43.891812,-119.08331
9213641,43.918736,-119.009416
8242441,43.904109,-118.810087
5114741,44.032515,-123.922559
9364541,44.011013,-122.626393
6013541,44.02966,-122.553969
9041741,44.028438,-122.484207
8047341,43.977784,-122.273205
6988341,43.99939,-122.23581
5253141,44.001503,-122.178444
5557741,43.97841,-121.730956
6097741,44.02481,-121.665932
6293441,44.028614,-121.598639
7968141,44.001495,-121.527073
9127041,43.967064,-121.457356
5731341,43.926463,-119.558272
5266241,43.926567,-119.487499
8257341,43.905726,-119.216046
8469441,43.918888,-119.142897
7513241,43.915893,-119.078553
6787341,44.023749,-123.986997
6901941,44.058514,-123.821157
7956741,44.026763,-122.425834
9208341,44.024521,-122.34431
8918741,44.027181,-122.273752
7917341,44.026789,-122.218564
8379741,44.047837,-121.633636
5387441,44.042631,-121.598533
6565841,44.019497,-121.39445
6599541,44.026753,-120.401917
8656641,44.024606,-120.326421
8938641,43.974158,-119.551888
7757341,43.968496,-119.413724
5100741,43.966218,-119.206033
7351041,43.965854,-119.145228
7660141,43.962451,-119.077332
8064441,43.989703,-119.039311
7661541,43.953267,-118.802815
9363241,44.079394,-124.056038
8948241,44.083542,-123.919741
5849641,44.084271,-123.782891
7223541,44.07922,-122.415614
6893741,44.068275,-121.529314
8947341,44.046594,-120.509335
5183841,44.050565,-120.428115
9365441,44.0488,-120.368012
5657441,44.021442,-119.210656
5881341,44.013446,-119.063289
6416641,43.978967,-118.845797
7367541,44.004723,-118.808125
7566741,44.111999,-124.129098
8147441,44.124936,-124.058636
6810441,44.125415,-123.990111
7597641,44.075869,-123.851307
9595941,44.103605,-123.827203
9382341,44.123117,-122.207943
7044641,44.070492,-121.605506
6952041,44.093143,-121.562539
8169141,44.076285,-120.436418
7030741,44.051954,-120.235147
9282241,44.050711,-119.238959
9521641,44.041424,-119.173274
8598641,44.058738,-119.144717
8251941,44.058612,-119.070568
7991341,44.049643,-118.731059
5259041,44.043509,-118.59349
9467241,44.011506,-118.457055
7462441,44.152272,-124.086247
8382241,44.132284,-123.922296
8840641,44.129903,-123.782481
7217041,44.173815,-122.276835
7623741,44.130512,-122.080316
9450441,44.145879,-121.971709
8312141,44.124097,-121.594398
8053441,44.069219,-119.275395
7001841,44.068001,-119.209156
8148541,44.113558,-119.13544
6030041,44.113215,-119.066135
7985141,44.062019,-119.007418
6934041,44.050927,-118.865627
6779341,44.052204,-118.796858
8692941,44.100981,-118.733332
9795441,44.095812,-118.656506
7578641,44.046218,-118.531469
5041341,44.034744,-118.457985
7397841,44.039508,-118.393399
9603041,44.17651,-123.990001
7863541,44.181671,-123.926243
6115141,44.174766,-123.854467
5224341,44.177469,-122.42515
8574041,44.175749,-122.348218
9511041,44.197108,-122.324019
6386741,44.176073,-122.138308
8016441,44.171353,-122.068338
6035341,44.171053,-122.000044
6821041,44.173819,-121.937687
8780541,44.160438,-121.653679
5329141,44.153328,-119.612412
7092141,44.120192,-119.412773
8264841,44.110694,-119.239963
7028941,44.113536,-119.203169
9316641,44.102203,-118.866247
7611741,44.101149,-118.794336
9662741,44.124982,-118.751424
9074541,44.124233,-118.69615
7802841,44.093732,-118.590367
5544241,44.094363,-118.51446
6073741,44.083133,-118.456375
5607041,44.086946,-118.389012
7737541,44.081398,-118.314987
8482041,44.218392,-123.987948
5039541,44.224478,-123.923332
9454641,44.227443,-123.785512
7535641,44.229548,-123.718576
9599241,44.20097,-122.242276
6336641,44.226761,-122.151308
7613041,44.230189,-122.068241
8297941,44.229571,-122.005818
6462241,44.22037,-121.6665
9143341,44.221275,-121.597811
9823641,44.213315,-121.521393
9766041,44.183357,-119.645171
6236141,44.149891,-119.541049
7798641,44.168027,-119.408559
7173941,44.167965,-119.328815
5274641,44.173082,-119.269256
9804641,44.169054,-119.203632
9131241,44.147526,-118.787363
7437041,44.118663,-118.621713
7443941,44.114644,-118.558783
6148641,44.142745,-118.525706
9099341,44.13771,-118.451696
5243241,44.12771,-118.378112
8149641,44.232622,-124.103488
8281741,44.248573,-123.958016
5163041,44.254415,-123.894764
8741241,44.269839,-123.855729
8944741,44.225873,-123.683625
7633341,44.22895,-122.282275
5848841,44.224834,-122.211284
7297341,44.246328,-122.150465
7836441,44.277362,-122.074302
5066241,44.245217,-121.69596
8498441,44.245157,-121.662021
5482141,44.238636,-121.594357
5083541,44.24266,-121.51888
6096741,44.216308,-120.265572
5281241,44.240155,-120.223716
5222841,44.22317,-119.33248
5246741,44.145154,-118.730596
6307741,44.145365,-118.587168
8721241,44.193478,-118.511101
9306441,44.186877,-118.443893
5985741,44.183674,-118.377986
6425141,44.284101,-123.992707
9722741,44.28641,-123.923361
8128841,44.2994,-123.820819
6506841,44.274034,-122.353705
9258141,44.27795,-122.281506
9165341,44.276914,-122.145965
7753741,44.296176,-122.07852
9386941,44.321413,-121.998703
6167841,44.293213,-121.636651
8669841,44.243473,-120.362927
5581541,44.247338,-120.292277
9038341,44.257943,-119.910744
7705641,44.281351,-119.738921
7778441,44.228986,-119.608096
9381541,44.247823,-119.434562
7955241,44.242669,-119.296765
6659341,44.213234,-119.198889
6139741,44.228333,-118.914771
8708441,44.192348,-118.785329
7908941,44.202194,-118.725521
9705241,44.193914,-118.65341
8685441,44.192429,-118.581049
7455541,44.175801,-118.271215
6558741,44.319538,-124.057812
6397441,44.323832,-123.994655
6583241,44.321235,-123.915417
8854841,44.321015,-123.846991
6679141,44.296013,-123.751651
6548841,44.325206,-122.279964
